"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.22614837108009e-58,0.41319752395609,0.697,0.538,6.19097872410269e-54,"3","DDA1"
3.49473682658774e-58,0.485867554941172,0.551,0.387,6.70639997022187e-54,"3","BBIP1"
4.59909173334954e-58,0.561949394510235,0.396,0.252,8.82565703629777e-54,"3","TM7SF2"
5.96131873646256e-58,0.408042891713848,0.688,0.516,1.14397706552717e-53,"3","FAM177A1"
6.31917000134824e-58,0.668523152182001,0.303,0.18,1.21264872325873e-53,"3","DLGAP5"
6.70234861498413e-58,0.502743651763993,0.492,0.334,1.28618069921546e-53,"3","WBP2"
1.3207274839284e-57,0.479714534585057,0.543,0.382,2.53447604165859e-53,"3","AP1B1"
2.94726107150851e-57,0.415199214761566,0.674,0.504,5.65579399622483e-53,"3","YIF1B"
3.66777452584956e-57,0.614559136337003,0.347,0.213,7.0384593151053e-53,"3","TMEM51"
3.93758284501806e-57,0.306774765100514,0.856,0.689,7.55622147958965e-53,"3","ZWINT"
4.40879226706786e-57,0.673696706119818,0.323,0.197,8.46047236050321e-53,"3","KIF14"
7.10339175267014e-57,0.349321825459417,0.82,0.653,1.3631408773374e-52,"3","SMC4"
8.19111204041837e-57,0.573366767059683,0.405,0.264,1.57187440055629e-52,"3","CEP55"
2.09246980810199e-56,0.642720435915618,0.303,0.18,4.01544956174772e-52,"3","GPR108"
2.99144893549962e-56,0.573356445737738,0.392,0.25,5.74059050722377e-52,"3","MIR181A1HG"
3.51451255796663e-56,0.480662023964109,0.561,0.4,6.74434959873797e-52,"3","CALCOCO2"
8.58094362205659e-56,0.290698007399212,0.935,0.844,1.64668308107266e-51,"3","MYL12B"
1.06208916459637e-55,0.413449205570043,0.649,0.481,2.03814910686044e-51,"3","CARD8"
1.14101158806901e-55,0.443180822208773,0.569,0.398,2.18960123750442e-51,"3","ACYP1"
1.47974030304104e-55,0.388460700287988,0.857,0.758,2.83962164153576e-51,"3","SELK"
2.43823894941155e-55,0.600340573249749,0.486,0.34,4.67898054392077e-51,"3","GALNT2"
3.76325479927727e-55,0.25938609842147,0.962,0.87,7.22168595981309e-51,"3","RHEB"
4.07544876157616e-55,0.329667804488639,0.855,0.721,7.82078617346464e-51,"3","ADIPOR1"
6.06429676321118e-55,0.504127048505149,0.423,0.275,1.16373854886023e-50,"3","RAB4B"
6.85396372611207e-55,0.364269275290029,0.861,0.724,1.31527563904091e-50,"3","VAMP2"
8.37261564109478e-55,0.44663672915767,0.71,0.568,1.60670494152609e-50,"3","LPXN"
8.66288793326186e-55,0.617803778364095,0.269,0.152,1.66240819439295e-50,"3","MAGEF1"
1.03135049303228e-54,0.619912142956483,0.272,0.156,1.97916159612894e-50,"3","SLC6A6"
1.10911248562804e-54,0.372952886952136,0.737,0.575,2.1283868599202e-50,"3","JAK1"
1.12744652945109e-54,0.382273618057765,0.769,0.612,2.16356989001665e-50,"3","LSM8"
1.21934392966735e-54,0.46103452353496,0.548,0.388,2.33992100103165e-50,"3","SPDL1"
1.60690804983917e-54,0.59461520782637,0.349,0.219,3.08365654764137e-50,"3","C2orf88"
4.27855613847159e-54,0.427274254246376,0.584,0.426,8.21054922972697e-50,"3","MPP1"
4.54366870745714e-54,0.507134550874119,0.364,0.226,8.71930024961025e-50,"3","ANTXR2"
4.84072792096989e-54,0.693940596512036,0.333,0.208,9.28935688034121e-50,"3","CRHBP"
6.84868667821481e-54,0.462686614544821,0.506,0.351,1.31426297354942e-49,"3","ATP2A3"
9.797497298088e-54,0.352340374655591,0.846,0.718,1.88013973150309e-49,"3","CCNB1IP1"
3.0691474607532e-53,0.607499480682014,0.314,0.191,5.88969397718538e-49,"3","FAIM"
4.12489972107908e-53,0.425958180797794,0.693,0.546,7.91568256475076e-49,"3","RASGRP3"
5.81151483921413e-53,0.451658468339213,0.526,0.367,1.11522969764519e-48,"3","SDSL"
8.08759520530258e-53,0.438797110568738,0.589,0.428,1.55200951989757e-48,"3","CYB5B"
1.16124956338481e-52,0.392900777273153,0.794,0.648,2.22843791213546e-48,"3","HMGB3"
1.48373889297384e-52,0.313214125760881,0.868,0.735,2.84729493561679e-48,"3","CGGBP1"
3.31623848790664e-52,0.382384141054922,0.74,0.584,6.36386165829284e-48,"3","NFATC2IP"
3.37800465622387e-52,0.428081578835861,0.71,0.557,6.48239093529361e-48,"3","H1FX"
3.49161103126375e-52,0.338649715600414,0.792,0.646,6.70040156899514e-48,"3","TBPL1"
6.48282498211243e-52,0.265623900827404,0.946,0.862,1.24405411406738e-47,"3","UBE2D2"
7.69069844356597e-52,0.337514004557703,0.83,0.693,1.47584503132031e-47,"3","RNF5"
8.59160093096001e-52,0.517716236877229,0.425,0.283,1.64872821865123e-47,"3","CDC42BPA"
9.69765350694097e-52,0.281273124487972,0.914,0.808,1.86097970798197e-47,"3","VPS29"
9.89784340563197e-52,0.63120438680059,0.272,0.159,1.89939614954078e-47,"3","AMN1"
1.38339761472612e-51,0.476695988936247,0.435,0.289,2.65474002265943e-47,"3","SH2B3"
2.07500287980988e-51,0.486916073493312,0.428,0.283,3.98193052635515e-47,"3","C6orf1"
2.13445819488919e-51,0.412881517620754,0.693,0.53,4.09602527599236e-47,"3","HIRIP3"
2.33224302321163e-51,0.410912299219396,0.594,0.433,4.47557436154313e-47,"3","DCTN2"
3.04807997392523e-51,0.495765548876008,0.405,0.264,5.84926546996252e-47,"3","NAT6"
3.95334980741282e-51,0.302756794633743,0.971,0.9,7.58647828042521e-47,"3","HHEX"
4.70355420406922e-51,0.338422412480713,0.775,0.614,9.02612051760884e-47,"3","IFI27L2"
8.09652988362562e-51,0.384925859011709,0.62,0.452,1.55372408466776e-46,"3","RNF26"
8.83354680253518e-51,0.366704288342402,0.639,0.473,1.6951576314065e-46,"3","ZMIZ1"
1.31396162702522e-50,0.674463663866106,0.275,0.164,2.52149236226139e-46,"3","RTKN2"
1.57743440792718e-50,0.474726806068327,0.457,0.311,3.02709662881226e-46,"3","HAGH"
6.81627825976245e-50,0.483469093836097,0.539,0.388,1.30804379804841e-45,"3","ZNF768"
6.93787099024257e-50,0.333873134626705,0.744,0.591,1.33137744302755e-45,"3","CD37"
1.31742106524355e-49,0.464262482544877,0.462,0.316,2.52813102420237e-45,"3","GUCY1B3"
1.46167811055483e-49,0.432409725832064,0.485,0.333,2.80496029415472e-45,"3","TSG101"
1.75025108612344e-49,0.514009064975379,0.394,0.259,3.35873183427087e-45,"3","G2E3"
1.77460433475701e-49,0.404181962312021,0.611,0.45,3.40546571839871e-45,"3","PXN-AS1"
1.8689342744399e-49,0.749924795158178,0.275,0.165,3.58648487265016e-45,"3","RELB"
2.1967908817253e-49,0.432856684066907,0.544,0.389,4.21564170203086e-45,"3","TRPT1"
3.07077399481463e-49,0.25833109735538,0.99,0.976,5.89281529604927e-45,"3","XBP1"
3.08667328519846e-49,0.504140495501213,0.38,0.247,5.92332603429584e-45,"3","SCLT1"
3.25270407722361e-49,0.396257284052444,0.693,0.535,6.24193912419211e-45,"3","ATAD2"
3.4672710485568e-49,0.519675965518549,0.469,0.324,6.65369314218051e-45,"3","OTULIN"
6.1549465615769e-49,0.508736861166619,0.462,0.321,1.18113424516661e-44,"3","WARS"
6.46952134484928e-49,0.427489131124196,0.57,0.414,1.24150114607658e-44,"3","DPH5"
9.55686267168646e-49,0.380698975376293,0.759,0.62,1.83396194669663e-44,"3","LYN"
1.00546032227676e-48,0.356144272627271,0.732,0.563,1.92947835844911e-44,"3","SVBP"
1.20020949014749e-48,0.492424238143198,0.464,0.322,2.30320201159304e-44,"3","ZNF609"
1.55314462852628e-48,0.30295644355961,0.866,0.733,2.98048454214194e-44,"3","RAD21"
1.76135295381677e-48,0.441274625424387,0.553,0.404,3.38003631837439e-44,"3","ARRB1"
2.15506332875097e-48,0.354425628891073,0.746,0.589,4.13556652787311e-44,"3","NSMCE1"
5.89646725500099e-48,0.604772156770571,0.274,0.164,1.13153206623469e-43,"3","HDAC5"
7.73581748926943e-48,0.259821735423703,0.929,0.835,1.4845033761908e-43,"3","TMEM14C"
9.04429068783387e-48,0.591831072479656,0.255,0.15,1.73559938299532e-43,"3","PDLIM5"
1.00369498924885e-47,0.631695176835219,0.265,0.158,1.92609068436854e-43,"3","SHCBP1"
1.04097787878874e-47,0.427380677228119,0.516,0.362,1.9976365493956e-43,"3","SNAPC2"
2.23573062061798e-47,1.53102489802127,0.345,0.242,4.2903670609659e-43,"3","TRIB3"
2.91816390840017e-47,0.392184716955666,0.542,0.383,5.59995654021993e-43,"3","RHNO1"
3.20828008294144e-47,0.639264496194598,0.286,0.176,6.15668947916461e-43,"3","KCNMB1"
4.68948725019134e-47,0.512707146643968,0.329,0.208,8.99912603311719e-43,"3","RAB37"
5.52957526902432e-47,0.339490699484178,0.729,0.559,1.06112549412577e-42,"3","MAPRE1"
7.04963357026974e-47,0.362013149236456,0.61,0.457,1.35282468213476e-42,"3","OSTF1"
9.32255543872741e-47,0.420177908630959,0.64,0.489,1.78899838869179e-42,"3","ZNF787"
9.61609536720968e-47,0.562186219987096,0.29,0.178,1.84532870096754e-42,"3","MELK"
1.93708895627838e-46,0.630671879950732,0.289,0.177,3.7172737070982e-42,"3","IRF2BPL"
1.99593648260723e-46,0.391695884128018,0.655,0.503,3.83020211012327e-42,"3","NUTM2A-AS1"
2.08691915954107e-46,0.497090143395585,0.391,0.261,4.00479786715932e-42,"3","KIF11"
5.62247306560546e-46,0.473917388563743,0.47,0.327,1.07895258128969e-41,"3","CDC42EP3"
5.79974996884747e-46,0.582179594837327,0.294,0.181,1.11297201902183e-41,"3","CA8"
8.95141245178957e-46,0.386810681304961,0.57,0.414,1.71777604949842e-41,"3","INO80C"
1.28767413926566e-45,0.339623333686605,0.78,0.638,2.4710466732508e-41,"3","BPTF"
2.55207879395208e-45,0.485743416687481,0.417,0.283,4.89743920559403e-41,"3","IL4R"
2.86084332512349e-45,0.428645326374648,0.42,0.281,5.48995834091197e-41,"3","RDH11"
3.59461435703657e-45,0.557397241762229,0.308,0.192,6.89806495115317e-41,"3","GSTZ1"
6.24551329921059e-45,0.544051134223405,0.351,0.232,1.19851400211851e-40,"3","SERPINE2"
7.64656220620289e-45,0.278890512190672,0.876,0.764,1.46737528737033e-40,"3","ERCC1"
2.2489288968835e-44,0.400278733598094,0.824,0.697,4.31569455311943e-40,"3","CEBPG"
2.29500048008443e-44,0.458818682547254,0.449,0.315,4.40410592128201e-40,"3","TROAP"
2.78564647258936e-44,0.484869151098494,0.371,0.245,5.34565558089897e-40,"3","FOXM1"
3.76609197810678e-44,0.401319520659441,0.599,0.446,7.22713050598691e-40,"3","RASSF1"
3.99030662094093e-44,0.31814805403813,0.728,0.582,7.65739840558564e-40,"3","PDLIM2"
4.25598502432182e-44,0.368296416078251,0.625,0.465,8.16723526167358e-40,"3","NKIRAS2"
4.53244612353681e-44,0.328218901854672,0.714,0.563,8.69776411106713e-40,"3","RAB6A"
5.06467446739549e-44,0.516779574202252,0.353,0.232,9.71911030293194e-40,"3","C1orf21"
9.79572151294405e-44,0.363597117106391,0.602,0.444,1.87979895833396e-39,"3","PLEKHF2"
1.56727282867561e-43,0.439888655122886,0.37,0.242,3.0075965582285e-39,"3","RABEP2"
1.64693473492351e-43,0.560698850576498,0.318,0.203,3.16046775631822e-39,"3","SLA2"
1.66617051473975e-43,0.527331838842339,0.257,0.153,3.19738121778558e-39,"3","FRY"
2.13413254561316e-43,0.41760162890495,0.512,0.369,4.09540035503165e-39,"3","SPATS2"
2.33859789889142e-43,0.301943287817772,0.814,0.687,4.48776936797263e-39,"3","MRPL54"
2.34008193431593e-43,0.349775876689658,0.649,0.481,4.49061723195228e-39,"3","RBM23"
3.04226559160956e-43,0.426721103901557,0.455,0.317,5.83810767029875e-39,"3","DSCC1"
3.06401774191464e-43,0.459271576709601,0.34,0.219,5.87985004673419e-39,"3","FAM63B"
3.44362883286165e-43,0.367936838985273,0.59,0.433,6.60832373026151e-39,"3","UNK"
3.6378209987707e-43,0.385697200325703,0.55,0.403,6.98097849664096e-39,"3","MAP4K2"
4.21538654462084e-43,0.266517604613006,0.931,0.817,8.08932677912739e-39,"3","TYMS"
8.06379084918865e-43,0.424753126699161,0.511,0.366,1.5474414639593e-38,"3","CENPN"
1.01967732834018e-42,0.412466285467032,0.484,0.346,1.9567607930848e-38,"3","WDR45"
1.59432929213576e-42,0.426796505318484,0.647,0.521,3.05951791160852e-38,"3","ID1"
1.65816425180571e-42,0.266293478053517,0.897,0.781,3.18201719921515e-38,"3","FOPNL"
1.69323459751583e-42,0.439659365365306,0.482,0.344,3.24931719263288e-38,"3","GBGT1"
2.12432836724479e-42,0.453681483423481,0.417,0.286,4.07658613674275e-38,"3","C2orf76"
2.75531018130191e-42,0.403173882513132,0.582,0.437,5.28744023791837e-38,"3","TP53I13"
3.63333756445431e-42,0.389633717332918,0.386,0.256,6.97237478618782e-38,"3","CMIP"
4.29596146653831e-42,0.509541691789547,0.373,0.249,8.24395005428701e-38,"3","TXNIP"
5.69106588974183e-42,0.328337055905902,0.708,0.56,1.09211554424146e-37,"3","PMF1"
9.00296825275831e-42,0.385787158830281,0.583,0.432,1.72766960770432e-37,"3","ZMAT5"
1.05133840638194e-41,0.508703127275361,0.315,0.201,2.01751840184694e-37,"3","RAB8B"
1.5811428878775e-41,0.436641541908093,0.446,0.312,3.03421320183693e-37,"3","NFYC"
1.77745279688839e-41,0.282710070156579,0.826,0.693,3.41093191722882e-37,"3","WDR1"
2.52685231822294e-41,0.393024576770209,0.467,0.326,4.84902959866983e-37,"3","SEPT1"
3.36134399224857e-41,0.376356032564456,0.517,0.375,6.450419121125e-37,"3","CCNDBP1"
4.18660812249512e-41,0.417795751017391,0.427,0.295,8.03410098706813e-37,"3","ICAM2"
4.35103043254318e-41,0.379567133865106,0.523,0.379,8.34962740005036e-37,"3","NABP1"
4.85052340714305e-41,0.518875750256814,0.491,0.364,9.30815441830751e-37,"3","C16orf54"
5.87794887561979e-41,0.504526311480517,0.327,0.213,1.12797838923144e-36,"3","FUT8"
5.90563920405631e-41,0.509217574208076,0.289,0.181,1.13329216325841e-36,"3","ATP13A2"
6.5147132193071e-41,0.39567970042592,0.509,0.368,1.25017346678503e-36,"3","PRPSAP1"
6.55886241239887e-41,0.535905627522794,0.268,0.165,1.25864569693934e-36,"3","IRF7"
1.10606266091169e-40,0.484227685728393,0.349,0.23,2.12253424628953e-36,"3","DENND1B"
1.1187407569849e-40,0.390236703526,0.557,0.42,2.14686351265402e-36,"3","DHPS"
1.34354207716287e-40,0.289888316707647,0.817,0.688,2.57825724607555e-36,"3","HP1BP3"
1.5170659784081e-40,0.368549273469832,0.548,0.406,2.91124961256514e-36,"3","HACD1"
2.26318383535863e-40,0.354452513844835,0.483,0.342,4.34304978005321e-36,"3","JOSD2"
2.28180934765702e-40,0.315487788476136,0.788,0.653,4.37879213815382e-36,"3","TLN1"
2.99870158137131e-40,0.403344874899032,0.379,0.252,5.75450833465154e-36,"3","HDAC7"
3.01507859910386e-40,0.38229161091542,0.524,0.383,5.78593583168031e-36,"3","AGPAT1"
5.90266933616579e-40,0.590517431193552,0.46,0.335,1.13272224561021e-35,"3","ATF5"
5.91528365431434e-40,0.33834185395148,0.635,0.477,1.13514293326292e-35,"3","FAM89B"
6.05155243581186e-40,0.505998310013631,0.289,0.183,1.1612929124323e-35,"3","CTD-2020K17.1"
6.44111901742295e-40,0.341340092568218,0.668,0.525,1.23605073944346e-35,"3","FLOT1"
9.55402963227474e-40,0.281924301023966,0.78,0.637,1.83341828643352e-35,"3","TMEM106C"
2.26161138207377e-39,0.489988172054124,0.391,0.27,4.34003224219957e-35,"3","R3HDM2"
2.36270255760964e-39,0.65121249192355,0.307,0.202,4.5340262080529e-35,"3","ARRDC3"
2.62926399871362e-39,0.317896519101051,0.71,0.564,5.04555761353143e-35,"3","NDUFS4"
2.73777538773516e-39,0.333787224153757,0.746,0.609,5.25379096906378e-35,"3","FHL3"
4.13892281093094e-39,0.351281114412003,0.53,0.388,7.94259287417646e-35,"3","EVL"
4.23544098301124e-39,0.313013665258965,0.672,0.52,8.12781124639857e-35,"3","C17orf49"
5.41749108996581e-39,0.487877119096374,0.257,0.159,1.03961654016444e-34,"3","PDE6G"
6.02955617293765e-39,0.39828834985277,0.503,0.366,1.15707182958674e-34,"3","REEP4"
6.43299216776945e-39,0.36285854270599,0.583,0.434,1.23449119699496e-34,"3","OIP5"
6.77363724764049e-39,0.3661785464433,0.566,0.419,1.29986098782221e-34,"3","FMNL1"
6.84152783099059e-39,0.259240247771069,0.865,0.747,1.31288919076709e-34,"3","ARPP19"
7.63373005502653e-39,0.262193563033483,0.855,0.741,1.46491279755959e-34,"3","ZNF511"
1.36051852818969e-38,0.365589489519813,0.464,0.326,2.61083505559602e-34,"3","DCTN6"
1.37065934078433e-38,0.290881382240235,0.759,0.619,2.63029527496513e-34,"3","KIF22"
1.50761071588803e-38,0.36748473819315,0.564,0.419,2.89310496378913e-34,"3","TSNAX"
1.52706618894198e-38,0.443005086479017,0.374,0.254,2.93044001657965e-34,"3","ELOVL6"
1.5649067782967e-38,0.500006450379938,0.271,0.169,3.00305610755137e-34,"3","ZC3H12C"
2.37288614134536e-38,0.400037022476555,0.434,0.306,4.55356850524174e-34,"3","SASH3"
2.43357130938946e-38,0.410135140005454,0.459,0.328,4.67002334271838e-34,"3","MGME1"
3.12394668974228e-38,0.250628623718937,0.926,0.862,5.99485369761543e-34,"3","SFT2D1"
4.21856023847229e-38,0.313128193060279,0.685,0.535,8.09541709762833e-34,"3","SDCBP"
4.78723949061543e-38,0.329106030701147,0.605,0.461,9.186712582491e-34,"3","GAB3"
5.82256616700003e-38,0.316888035425111,0.77,0.635,1.11735044744731e-33,"3","TUBA1A"
6.8751214990894e-38,0.35528486161715,0.442,0.31,1.31933581567526e-33,"3","CCNB2"
8.07588936457108e-38,0.288143403602138,0.821,0.689,1.54976316906119e-33,"3","SUZ12"
8.42539018340081e-38,0.413117007931952,0.361,0.243,1.61683237619462e-33,"3","PPP1R9B"
8.90178011386951e-38,0.465782359343909,0.364,0.247,1.70825160385156e-33,"3","STX11"
9.20130429812978e-38,0.375129574195042,0.47,0.336,1.7657302948111e-33,"3","CDC25B"
9.52183208381678e-38,0.323272146137919,0.585,0.439,1.82723957688444e-33,"3","TACC1"
1.33461512305957e-37,0.382681671906249,0.4,0.274,2.56112642115131e-33,"3","ARL8A"
1.46007766564487e-37,0.371334939361633,0.452,0.32,2.80188904037251e-33,"3","PTS"
1.77031857908503e-37,0.312628063288234,0.779,0.642,3.39724135326417e-33,"3","LRRFIP2"
2.00162253835635e-37,0.423040934089034,0.33,0.216,3.84111365110584e-33,"3","SEMA4D"
2.46893771451529e-37,0.462200385532309,0.402,0.282,4.73789147415484e-33,"3","PPCDC"
2.59509107954941e-37,0.390249503910979,0.355,0.238,4.97997978165531e-33,"3","CCM2"
3.00680507763941e-37,0.331608933567402,0.595,0.451,5.77005894399002e-33,"3","SYAP1"
4.87521274364887e-37,0.281370079107314,0.761,0.635,9.35553325506218e-33,"3","RRBP1"
6.73241729303215e-37,0.419275165671814,0.319,0.21,1.29195087853287e-32,"3","KCNQ1OT1"
9.2070495013192e-37,0.415540034126406,0.308,0.199,1.76683279930316e-32,"3","HYAL3"
9.95844559659536e-37,0.331440796285375,0.597,0.449,1.91102570998665e-32,"3","KIF20B"
1.3199704007814e-36,0.39826676344796,0.378,0.26,2.53302319909951e-32,"3","HIF1A"
1.73788781073734e-36,0.308840703541089,0.718,0.573,3.33500670880496e-32,"3","RAB11B"
2.58227900214272e-36,0.351745396879139,0.618,0.476,4.95539340511188e-32,"3","RNF41"
3.73705095836166e-36,0.43587610177063,0.346,0.232,7.17140078909603e-32,"3","ATG4D"
4.13256056251625e-36,0.320064929124887,0.639,0.497,7.93038371946868e-32,"3","MAPK6"
4.65043517521098e-36,0.346919751849111,0.497,0.362,8.92418510122987e-32,"3","PRKX"
4.67147438376339e-36,0.477393125080765,0.358,0.245,8.96455934244195e-32,"3","DDB2"
7.89199252998301e-36,0.480321747524485,0.262,0.165,1.51447336650374e-31,"3","BTBD10"
1.02594008653289e-35,0.518012742121605,0.285,0.188,1.96877902605662e-31,"3","HERPUD1"
1.18137403809761e-35,0.426100601887307,0.397,0.278,2.26705677910932e-31,"3","C15orf39"
1.19323465219037e-35,0.348023203554566,0.514,0.375,2.28981729755332e-31,"3","STK24"
1.27612367337749e-35,0.317903447768397,0.569,0.427,2.4488813292114e-31,"3","AKIRIN2"
1.28746941535441e-35,0.337182657952106,0.551,0.414,2.47065380806511e-31,"3","ALS2"
1.37173672438786e-35,0.464356271037144,0.328,0.22,2.6323627741003e-31,"3","UBL7-AS1"
1.75934461540976e-35,0.524607017024167,0.274,0.177,3.37618231697133e-31,"3","RHBDD2"
1.99694397981962e-35,0.363344543534488,0.467,0.338,3.83213549727385e-31,"3","CLDND1"
2.057565235728e-35,0.41415838970372,0.349,0.235,3.94846768736203e-31,"3","MDP1"
2.1404424684158e-35,0.517501247151366,0.299,0.198,4.10750909688991e-31,"3","BUB1B"
2.98518807914569e-35,0.32876782626006,0.622,0.484,5.72857592388057e-31,"3","RDX"
3.30800796827844e-35,0.317708418997887,0.681,0.539,6.34806729112632e-31,"3","CHMP5"
3.75970878101104e-35,0.364141849430961,0.515,0.379,7.21488115076019e-31,"3","FAM122B"
3.80436829598575e-35,0.383949875597861,0.326,0.215,7.30058275999666e-31,"3","COQ10B"
3.85388495436821e-35,0.334154789497644,0.521,0.384,7.3956052274326e-31,"3","PTPN18"
5.09994864896461e-35,0.29911309023796,0.604,0.459,9.78680145736309e-31,"3","MECP2"
5.45920915824147e-35,0.303097618685897,0.615,0.472,1.04762223746654e-30,"3","CBX1"
6.37347440560961e-35,0.445247503772192,0.304,0.201,1.22306973843648e-30,"3","DBN1"
6.39487251308619e-35,0.48814247618351,0.275,0.178,1.22717603526124e-30,"3","CHKB"
7.31573150674466e-35,0.434227291906804,0.269,0.171,1.4038888761443e-30,"3","PTPN9"
7.44402627923511e-35,0.391067392274556,0.45,0.322,1.42850864298522e-30,"3","GARS"
8.08411192619696e-35,0.464784848679434,0.27,0.173,1.5513410786372e-30,"3","DCAF15"
8.88542577473808e-35,0.398630865159399,0.553,0.423,1.70511320617224e-30,"3","TWISTNB"
1.17788764305254e-34,0.322539743517305,0.591,0.453,2.26036638701782e-30,"3","CREM"
1.38992745380386e-34,0.283121238870467,0.801,0.676,2.6672707838496e-30,"3","CCDC167"
1.50448980163687e-34,0.283285591638926,0.701,0.562,2.88711592934115e-30,"3","ITGB3BP"
2.11978371111282e-34,0.432047979984738,0.323,0.217,4.0678649416255e-30,"3","MOB3A"
2.24531941023796e-34,0.421688302312386,0.371,0.257,4.30876794824665e-30,"3","ZMYND8"
2.29872740575827e-34,0.383917162507138,0.399,0.279,4.41125789165013e-30,"3","TAGAP"
2.88007000590072e-34,0.287651233677114,0.731,0.597,5.52685434132348e-30,"3","DCTN3"
3.06756559847295e-34,0.335245473673483,0.503,0.368,5.88665838346959e-30,"3","ZDHHC4"
3.98508280646195e-34,0.339894383369946,0.491,0.361,7.64737390560048e-30,"3","CCDC18"
4.63615861796795e-34,0.342568697675868,0.486,0.354,8.8967883878805e-30,"3","PPP2R5A"
